GEOID,year,filings_2020,filings_avg,filings_avg_prepandemic_baseline,Census Tract Name,Total Population,Black or African American (%),Hispanic or Latino (%),White Non-Hispanic (%),Female (%),Under 18 (%),High School or Less (%),Single Mother Households (%),Poverty Rate (%),Uninsured (%),Renter Occupied Housing (%),Households with Children (Count),Renter Occupied Units (Count),state,county,tract,Eviction Rate per 1k,Pct Renter x Poverty,Pct Uninsured x HS or Less,majority_race,Poverty to Education Ratio,Youth Burden,Female to Pop Ratio,High Renter
48113000408,2023,5.166666666666667,5.375,2.1668333333333334,Census Tract 4.08; Dallas County; Texas,2408,14.1,3.0,12.8,2408.0,11.0,94.9,21.8,0.0,5.1,42.6,324,848,48,113,408,2.232142857142857,0.0,4.84,Mixed/Other,0.0,0.00457,1.0,0
48113000409,2020,1.5,11.375,4.250083333333333,"Census Tract 4.09, Dallas County, Texas",3560,10.3,32.1,32.2,3560.0,6.1,97.7,25.8,0.0,9.8,4.4,586,1367,48,113,409,3.1952247191011236,0.0,9.57,Mixed/Other,0.0,0.00171,1.0,0
48113000409,2021,2.0833333333333335,11.375,4.250083333333333,"Census Tract 4.09, Dallas County, Texas",3593,10.5,23.6,39.5,3593.0,6.1,97.8,37.7,0.0,11.1,2.7,931,1600,48,113,409,3.165878096298358,0.0,10.86,Mixed/Other,0.0,0.0017,1.0,0
48113000409,2022,13.666666666666666,11.375,4.250083333333333,Census Tract 4.09; Dallas County; Texas,4157,11.7,11.7,7.2,4157.0,6.7,94.7,35.2,0.0,8.6,1.7,956,1729,48,113,409,2.7363483281212413,0.0,8.14,Mixed/Other,0.0,0.00161,1.0,0
48113000409,2023,10.666666666666666,11.375,4.250083333333333,Census Tract 4.09; Dallas County; Texas,4139,14.3,2.7,14.9,4139.0,5.9,95.8,38.5,0.0,7.3,5.3,1093,1818,48,113,409,2.7482483691712973,0.0,6.99,Mixed/Other,0.0,0.00143,1.0,0
48113000410,2020,1.3333333333333333,2.625,3.8055,"Census Tract 4.10, Dallas County, Texas",5078,1.6,75.5,22.5,5078.0,21.3,45.0,4.3,0.0,20.6,64.1,66,378,48,113,410,0.5169358014966522,0.0,9.27,Majority Hispanic,0.0,0.00419,1.0,1
48113000410,2021,1.3333333333333333,2.625,3.8055,"Census Tract 4.10, Dallas County, Texas",4890,1.4,71.4,25.7,4890.0,23.3,45.5,2.7,0.0,21.4,71.1,40,344,48,113,410,0.5368098159509203,0.0,9.74,Majority Hispanic,0.0,0.00476,1.0,1
48113000410,2022,3.4166666666666665,2.625,3.8055,Census Tract 4.10; Dallas County; Texas,4416,2.0,23.8,0.0,4416.0,23.8,48.4,4.5,0.0,17.3,73.0,64,396,48,113,410,0.594429347826087,0.0,8.37,Mixed/Other,0.0,0.00539,1.0,1
48113000410,2023,3.25,2.625,3.8055,Census Tract 4.10; Dallas County; Texas,4011,0.3,6.1,78.9,4011.0,17.4,36.0,1.0,0.0,29.1,77.2,15,423,48,113,410,0.6544502617801048,0.0,10.48,Majority White,0.0,0.00434,1.0,1
48113000501,2020,4.5,5.416666666666667,6.055499999999999,"Census Tract 5.01, Dallas County, Texas",2063,12.7,23.7,41.0,2063.0,2.3,100.0,31.0,0.0,0.0,0.0,463,849,48,113,501,2.6256261108418166,0.0,0.0,Mixed/Other,0.0,0.00111,1.0,0
48113000501,2021,4.25,5.416666666666667,6.055499999999999,"Census Tract 5.01, Dallas County, Texas",1879,13.8,20.9,38.9,1879.0,0.0,100.0,31.6,0.0,0.0,5.4,441,937,48,113,501,2.882739045591627,0.0,0.0,Mixed/Other,0.0,0.0,1.0,0
48113000501,2022,4.666666666666667,5.416666666666667,6.055499999999999,Census Tract 5.01; Dallas County; Texas,1945,15.4,7.7,3.9,1945.0,0.0,100.0,18.2,0.0,0.0,6.1,258,955,48,113,501,2.7849185946872326,0.0,0.0,Mixed/Other,0.0,0.0,1.0,0
48113000501,2023,4.25,5.416666666666667,6.055499999999999,Census Tract 5.01; Dallas County; Texas,2036,12.0,1.6,18.0,2036.0,0.0,100.0,16.4,0.0,0.0,7.5,242,917,48,113,501,2.660445317616241,0.0,0.0,Mixed/Other,0.0,0.0,1.0,0
48113000502,2020,0.5,1.4583333333333333,1.1946666666666668,"Census Tract 5.02, Dallas County, Texas",2117,3.8,9.7,81.3,2117.0,1.3,98.8,39.7,0.0,0.0,41.4,565,855,48,113,502,0.6888678948197133,0.0,0.0,Majority White,0.0,0.00061,1.0,0
48113000502,2021,0.5,1.4583333333333333,1.1946666666666668,"Census Tract 5.02, Dallas County, Texas",2079,3.6,10.6,82.6,2079.0,2.0,98.8,39.7,0.0,0.0,40.7,559,871,48,113,502,0.701459034792368,0.0,0.0,Majority White,0.0,0.00096,1.0,0
48113000502,2022,0.6666666666666666,1.4583333333333333,1.1946666666666668,Census Tract 5.02; Dallas County; Texas,2188,3.7,10.2,3.9,2188.0,0.2,99.7,42.0,0.0,0.0,38.8,634,926,48,113,502,0.6665143205362584,0.0,0.0,Mixed/Other,0.0,9e-05,1.0,0
48113000502,2023,1.1666666666666667,1.4583333333333333,1.1946666666666668,Census Tract 5.02; Dallas County; Texas,2233,3.6,0.3,9.7,2233.0,1.9,97.8,46.4,0.0,0.0,34.0,710,991,48,113,502,0.6530825496342738,0.0,0.0,Mixed/Other,0.0,0.00085,1.0,0
48113000503,2020,2.4166666666666665,3.1666666666666665,4.083333333333333,"Census Tract 5.03, Dallas County, Texas",2007,19.5,3.3,60.9,2007.0,1.9,97.6,21.6,0.0,0.0,7.3,326,1155,48,113,503,1.5778109948513535,0.0,0.0,Majority White,0.0,0.00095,1.0,0
48113000503,2021,2.0,3.125,4.083333333333333,"Census Tract 5.03, Dallas County, Texas",2128,14.6,3.4,61.7,2128.0,1.9,100.0,23.1,0.0,0.0,8.1,371,1152,48,113,503,1.4685150375939848,0.0,0.0,Majority White,0.0,0.00089,1.0,0
48113000503,2022,3.5833333333333335,3.125,4.083333333333333,Census Tract 5.03; Dallas County; Texas,2059,14.4,7.5,9.2,2059.0,1.1,98.2,26.5,0.0,0.0,9.1,414,1143,48,113,503,1.5177270519669743,0.0,0.0,Mixed/Other,0.0,0.00053,1.0,0
48113000503,2023,3.3333333333333335,3.125,4.083333333333333,Census Tract 5.03; Dallas County; Texas,2147,14.3,3.3,4.9,2147.0,2.3,98.4,22.7,0.0,0.0,9.8,347,1007,48,113,503,1.4555193292966933,0.0,0.0,Mixed/Other,0.0,0.00107,1.0,0
48113000605,2020,1.4166666666666667,2.375,1.0556666666666665,"Census Tract 6.05, Dallas County, Texas",2324,1.5,13.0,64.3,2324.0,4.8,96.8,34.6,0.0,1.3,47.2,550,877,48,113,605,1.0219449225473323,0.0,1.26,Majority White,0.0,0.00207,1.0,0
48113000605,2021,0.9166666666666666,2.375,1.0556666666666665,"Census Tract 6.05, Dallas County, Texas",2270,1.4,14.1,64.4,2270.0,5.3,96.6,35.6,0.0,1.7,49.2,558,847,48,113,605,1.0462555066079295,0.0,1.64,Majority White,0.0,0.00233,1.0,0
48113000605,2022,3.25,2.375,1.0556666666666665,Census Tract 6.05; Dallas County; Texas,2304,3.0,6.8,3.7,2304.0,7.4,96.2,31.5,0.0,2.1,50.7,499,896,48,113,605,1.0308159722222223,0.0,2.02,Mixed/Other,0.0,0.00321,1.0,1
48113000605,2023,2.4166666666666665,2.375,1.0556666666666665,Census Tract 6.05; Dallas County; Texas,2217,4.8,4.4,9.0,2217.0,3.7,96.7,31.1,0.0,2.5,51.7,494,966,48,113,605,1.0712674785746505,0.0,2.42,Mixed/Other,0.0,0.00167,1.0,1
48113000606,2020,0.25,0.8333333333333334,0.4999166666666666,"Census Tract 6.06, Dallas County, Texas",2838,4.7,7.6,78.8,2838.0,7.9,98.8,37.5,0.0,0.0,70.0,706,1184,48,113,606,0.29363401456424715,0.0,0.0,Majority White,0.0,0.00278,1.0,1
48113000606,2021,0.75,0.8333333333333334,0.4999166666666666,"Census Tract 6.06, Dallas County, Texas",2849,4.8,8.1,78.8,2849.0,8.2,99.2,35.9,0.0,0.0,73.7,670,1146,48,113,606,0.29250029250029247,0.0,0.0,Majority White,0.0,0.00288,1.0,1
48113000606,2022,0.3333333333333333,0.8333333333333334,0.4999166666666666,Census Tract 6.06; Dallas County; Texas,3095,6.2,8.2,1.9,3095.0,11.4,99.4,37.3,0.0,7.1,69.0,720,1235,48,113,606,0.2692514808831449,0.0,7.06,Mixed/Other,0.0,0.00368,1.0,1
48113000606,2023,0.9166666666666666,0.8333333333333334,0.4999166666666666,Census Tract 6.06; Dallas County; Texas,2828,5.5,0.4,9.3,2828.0,10.1,100.0,33.5,0.0,7.4,71.8,588,1077,48,113,606,0.29467232437529467,0.0,7.4,Mixed/Other,0.0,0.00357,1.0,1
48113000607,2020,0.9166666666666666,1.9583333333333333,1.6667500000000002,"Census Tract 6.07, Dallas County, Texas",2148,4.6,6.3,78.3,2148.0,2.7,97.1,36.5,0.0,0.0,42.1,531,933,48,113,607,0.9117008069522036,0.0,0.0,Majority White,0.0,0.00126,1.0,0
48113000607,2021,0.5833333333333334,1.9583333333333333,1.6667500000000002,"Census Tract 6.07, Dallas County, Texas",1844,5.6,6.9,72.1,1844.0,3.5,98.0,34.7,0.0,0.0,43.7,448,882,48,113,607,1.0620028922631959,0.0,0.0,Majority White,0.0,0.0019,1.0,0
48113000607,2022,1.0,1.9583333333333333,1.6667500000000002,Census Tract 6.07; Dallas County; Texas,1877,4.4,8.2,1.4,1877.0,2.5,97.7,33.4,0.0,0.0,50.9,417,750,48,113,607,1.0433315574498312,0.0,0.0,Mixed/Other,0.0,0.00133,1.0,1
48113000607,2023,2.4166666666666665,1.9583333333333333,1.6667500000000002,Census Tract 6.07; Dallas County; Texas,1772,2.3,2.2,9.9,1772.0,1.6,95.7,33.5,0.0,1.9,49.0,412,681,48,113,607,1.1051542513167796,0.0,1.82,Mixed/Other,0.0,0.0009,1.0,0
48113000608,2020,1.8333333333333333,1.4583333333333333,2.5834166666666665,"Census Tract 6.08, Dallas County, Texas",2456,3.0,12.4,69.5,2456.0,2.3,97.2,42.1,0.0,2.9,53.8,683,874,48,113,608,0.5937839305103149,0.0,2.82,Majority White,0.0,0.00094,1.0,1
48113000608,2021,0.8333333333333334,1.4583333333333333,2.5834166666666665,"Census Tract 6.08, Dallas County, Texas",2177,1.1,15.5,67.2,2177.0,0.5,97.3,41.3,0.0,6.0,57.0,646,914,48,113,608,0.669882100750268,0.0,5.84,Majority White,0.0,0.00023,1.0,1
48113000608,2022,1.5,1.4583333333333333,2.5834166666666665,Census Tract 6.08; Dallas County; Texas,2427,2.2,12.5,7.0,2427.0,4.7,96.3,38.7,0.0,0.0,57.0,625,871,48,113,608,0.6008790001373437,0.0,0.0,Mixed/Other,0.0,0.00194,1.0,1
48113000608,2023,1.25,1.4583333333333333,2.5834166666666665,Census Tract 6.08; Dallas County; Texas,2572,3.2,2.4,12.4,2572.0,5.1,95.7,33.8,0.0,0.0,60.4,564,807,48,113,608,0.5670036288232244,0.0,0.0,Mixed/Other,0.0,0.00198,1.0,1
48113000609,2020,3.4166666666666665,4.666666666666667,3.4722500000000003,"Census Tract 6.09, Dallas County, Texas",1643,19.3,16.4,53.1,1643.0,3.5,100.0,27.1,0.0,0.0,30.4,281,484,48,113,609,2.8403327246906067,0.0,0.0,Majority White,0.0,0.00213,1.0,0
48113000609,2021,3.25,4.625,3.4722500000000003,"Census Tract 6.09, Dallas County, Texas",1547,17.6,19.4,56.8,1547.0,4.5,100.0,31.6,0.0,0.0,30.8,313,511,48,113,609,2.989657401422107,0.0,0.0,Majority White,0.0,0.00291,1.0,0
48113000609,2022,4.416666666666667,4.625,3.4722500000000003,Census Tract 6.09; Dallas County; Texas,1606,10.4,4.9,6.6,1606.0,7.8,100.0,27.8,0.0,0.0,36.5,278,537,48,113,609,2.8798256537982563,0.0,0.0,Mixed/Other,0.0,0.00486,1.0,0
48113000609,2023,5.75,4.625,3.4722500000000003,Census Tract 6.09; Dallas County; Texas,1628,12.8,0.0,8.2,1628.0,10.3,99.5,21.7,0.0,0.0,42.6,224,584,48,113,609,2.840909090909091,0.0,0.0,Mixed/Other,0.0,0.00633,1.0,0
48113000610,2020,3.0833333333333335,9.958333333333334,5.777583333333333,"Census Tract 6.10, Dallas County, Texas",2573,6.7,88.7,5.7,2573.0,21.8,49.2,20.2,0.0,12.6,10.1,222,464,48,113,610,3.8703199896359637,0.0,6.2,Majority Hispanic,0.0,0.00847,1.0,0
48113000610,2021,2.8333333333333335,9.958333333333334,5.777583333333333,"Census Tract 6.10, Dallas County, Texas",2633,9.0,87.0,5.3,2633.0,28.1,47.5,20.8,0.0,13.3,0.0,221,412,48,113,610,3.7821243195341183,0.0,6.32,Majority Hispanic,0.0,0.01067,1.0,0
48113000610,2022,10.083333333333334,9.958333333333334,5.777583333333333,Census Tract 6.10; Dallas County; Texas,2401,8.7,26.8,11.2,2401.0,26.9,53.2,15.3,0.0,15.6,1.0,161,364,48,113,610,4.147577398306262,0.0,8.3,Mixed/Other,0.0,0.0112,1.0,0
48113000610,2023,11.5,9.958333333333334,5.777583333333333,Census Tract 6.10; Dallas County; Texas,2326,4.1,0.0,67.2,2326.0,25.1,55.3,15.3,0.0,17.1,2.6,158,404,48,113,610,4.281312697047865,0.0,9.46,Majority White,0.0,0.01079,1.0,0
48113000611,2020,2.75,6.125,5.833333333333333,"Census Tract 6.11, Dallas County, Texas",1980,23.9,21.0,47.2,1980.0,1.0,92.7,13.6,0.0,6.4,20.6,188,875,48,113,611,3.0934343434343434,0.0,5.93,Mixed/Other,0.0,0.00051,1.0,0
48113000611,2021,3.0833333333333335,6.083333333333333,5.833333333333333,"Census Tract 6.11, Dallas County, Texas",2062,23.8,23.2,44.6,2062.0,0.9,91.8,15.2,0.0,6.5,25.0,223,932,48,113,611,2.9502101519560298,0.0,5.97,Mixed/Other,0.0,0.00044,1.0,0
48113000611,2022,7.333333333333333,6.083333333333333,5.833333333333333,Census Tract 6.11; Dallas County; Texas,2042,14.8,8.2,1.9,2042.0,0.9,93.3,14.3,0.0,6.6,25.5,205,858,48,113,611,2.979105452171074,0.0,6.16,Mixed/Other,0.0,0.00044,1.0,0
48113000611,2023,5.25,6.083333333333333,5.833333333333333,Census Tract 6.11; Dallas County; Texas,2257,9.9,1.0,21.0,2257.0,11.0,96.8,16.2,0.0,0.0,22.8,222,753,48,113,611,2.695318269088761,0.0,0.0,Mixed/Other,0.0,0.00487,1.0,0
48113000703,2020,0.9166666666666666,1.7083333333333333,2.6945,"Census Tract 7.03, Dallas County, Texas",2851,2.1,12.3,68.7,2851.0,5.8,100.0,22.7,0.0,11.1,46.4,416,971,48,113,703,0.5992049573249152,0.0,11.1,Majority White,0.0,0.00203,1.0,0
48113000703,2021,0.8333333333333334,1.7083333333333333,2.6945,"Census Tract 7.03, Dallas County, Texas",2920,8.6,8.7,68.1,2920.0,8.9,100.0,27.8,0.0,2.1,45.3,503,1007,48,113,703,0.5850456621004566,0.0,2.1,Majority White,0.0,0.00305,1.0,0
48113000703,2022,1.4166666666666667,1.7083333333333333,2.6945,Census Tract 7.03; Dallas County; Texas,2940,8.1,0.5,1.3,2940.0,7.8,100.0,30.8,0.0,2.1,42.7,585,1131,48,113,703,0.5810657596371882,0.0,2.1,Mixed/Other,0.0,0.00265,1.0,0
48113000703,2023,2.1666666666666665,1.7083333333333333,2.6945,Census Tract 7.03; Dallas County; Texas,3075,8.9,0.0,5.9,3075.0,7.5,100.0,32.1,0.0,2.0,39.5,641,1246,48,113,703,0.5555555555555556,0.0,2.0,Mixed/Other,0.0,0.00244,1.0,0
48113000704,2020,1.5,1.75,1.8333333333333333,"Census Tract 7.04, Dallas County, Texas",3166,7.8,11.9,69.6,3166.0,2.1,100.0,29.9,0.0,0.0,1.2,676,1537,48,113,704,0.5527479469361971,0.0,0.0,Majority White,0.0,0.00066,1.0,0
48113000704,2021,1.0833333333333333,1.75,1.8333333333333333,"Census Tract 7.04, Dallas County, Texas",3343,8.0,11.9,67.3,3343.0,4.3,100.0,29.8,0.0,0.0,1.2,678,1526,48,113,704,0.5234819024827999,0.0,0.0,Majority White,0.0,0.00129,1.0,0
48113000704,2022,2.0,1.75,1.8333333333333333,Census Tract 7.04; Dallas County; Texas,3406,4.0,5.1,4.3,3406.0,1.5,100.0,24.5,0.0,0.0,2.0,569,1488,48,113,704,0.5137991779213152,0.0,0.0,Mixed/Other,0.0,0.00044,1.0,0
48113000704,2023,1.6666666666666667,1.75,1.8333333333333333,Census Tract 7.04; Dallas County; Texas,3332,5.3,1.7,5.5,3332.0,2.0,100.0,23.7,0.0,0.0,1.2,545,1446,48,113,704,0.5252100840336135,0.0,0.0,Mixed/Other,0.0,0.0006,1.0,0
48113000705,2020,0.5,1.75,1.4165833333333333,"Census Tract 7.05, Dallas County, Texas",2146,4.2,14.7,76.1,2146.0,2.9,95.4,24.1,0.0,3.7,32.4,315,663,48,113,705,0.8154706430568499,0.0,3.53,Majority White,0.0,0.00135,1.0,0
48113000705,2021,0.5833333333333334,1.75,1.4165833333333333,"Census Tract 7.05, Dallas County, Texas",2074,3.7,17.3,74.3,2074.0,3.0,95.6,21.4,0.0,2.1,30.8,272,653,48,113,705,0.8437801350048216,0.0,2.01,Majority White,0.0,0.00145,1.0,0
48113000705,2022,1.4166666666666667,1.75,1.4165833333333333,Census Tract 7.05; Dallas County; Texas,2204,3.4,6.1,3.7,2204.0,2.7,96.4,22.1,0.0,1.2,34.9,304,779,48,113,705,0.794010889292196,0.0,1.16,Mixed/Other,0.0,0.00123,1.0,0
48113000705,2023,1.75,1.75,1.4165833333333333,Census Tract 7.05; Dallas County; Texas,2357,3.0,1.3,7.5,2357.0,4.5,98.9,28.2,0.0,0.0,32.5,418,805,48,113,705,0.7424692405600339,0.0,0.0,Mixed/Other,0.0,0.00191,1.0,0
48113000706,2020,0.5833333333333334,0.75,1.52775,"Census Tract 7.06, Dallas County, Texas",1602,4.4,6.8,88.0,1602.0,0.0,100.0,43.1,0.0,0.0,7.9,507,662,48,113,706,0.4681647940074906,0.0,0.0,Majority White,0.0,0.0,1.0,0
48113000706,2021,0.5833333333333334,0.75,1.52775,"Census Tract 7.06, Dallas County, Texas",1725,3.9,13.1,82.2,1725.0,0.0,100.0,47.6,0.0,0.0,7.4,632,868,48,113,706,0.4347826086956522,0.0,0.0,Majority White,0.0,0.0,1.0,0
48113000706,2022,0.6666666666666666,0.75,1.52775,Census Tract 7.06; Dallas County; Texas,2023,5.1,9.9,4.0,2023.0,2.1,100.0,43.8,0.0,0.0,8.4,630,885,48,113,706,0.3707365299060801,0.0,0.0,Mixed/Other,0.0,0.00104,1.0,0
48113000706,2023,0.5,0.75,1.52775,Census Tract 7.06; Dallas County; Texas,2249,2.0,0.8,9.6,2249.0,2.0,100.0,41.7,0.0,0.0,2.9,666,1029,48,113,706,0.3334815473543797,0.0,0.0,Mixed/Other,0.0,0.00089,1.0,0
48113000801,2020,4.333333333333333,6.25,7.194333333333333,"Census Tract 8.01, Dallas County, Texas",3685,21.2,40.1,32.4,3685.0,18.2,87.4,11.7,0.0,6.5,19.9,179,763,48,113,801,1.6960651289009498,0.0,5.68,Mixed/Other,0.0,0.00494,1.0,0
48113000801,2021,3.5,6.25,7.194333333333333,"Census Tract 8.01, Dallas County, Texas",4095,21.5,51.2,25.1,4095.0,19.5,83.3,14.1,0.0,15.4,23.5,232,828,48,113,801,1.5262515262515262,0.0,12.83,Majority Hispanic,0.0,0.00476,1.0,0
48113000801,2022,6.25,6.25,7.194333333333333,Census Tract 8.01; Dallas County; Texas,3874,22.3,19.0,5.5,3874.0,19.5,88.6,15.0,0.0,13.8,27.6,245,904,48,113,801,1.6133195663397006,0.0,12.23,Mixed/Other,0.0,0.00503,1.0,0
48113000801,2023,4.833333333333333,6.25,7.194333333333333,Census Tract 8.01; Dallas County; Texas,3674,28.3,4.9,27.5,3674.0,19.7,82.4,18.7,0.0,16.9,30.9,318,956,48,113,801,1.7011431682090365,0.0,13.93,Mixed/Other,0.0,0.00536,1.0,0
48113000802,2020,1.5833333333333333,7.833333333333333,2.5276666666666667,"Census Tract 8.02, Dallas County, Texas",3565,12.1,44.2,35.6,3565.0,13.6,78.7,18.1,0.0,0.0,6.3,319,976,48,113,802,2.1972884525479195,0.0,0.0,Mixed/Other,0.0,0.00381,1.0,0
48113000802,2021,1.6666666666666667,7.833333333333333,2.5276666666666667,"Census Tract 8.02, Dallas County, Texas",3405,13.4,40.0,39.5,3405.0,14.1,79.8,21.0,0.0,0.0,6.4,368,1004,48,113,802,2.3005384238864415,0.0,0.0,Mixed/Other,0.0,0.00414,1.0,0
48113000802,2022,7.583333333333333,7.833333333333333,2.5276666666666667,Census Tract 8.02; Dallas County; Texas,3224,15.8,28.1,5.3,3224.0,12.6,81.6,25.3,0.0,3.2,7.2,444,1053,48,113,802,2.4296939619520264,0.0,2.61,Mixed/Other,0.0,0.00391,1.0,0
48113000802,2023,6.666666666666667,7.833333333333333,2.5276666666666667,Census Tract 8.02; Dallas County; Texas,3228,12.7,6.3,36.5,3228.0,11.5,82.6,22.2,0.0,4.3,9.1,393,1029,48,113,802,2.426683188764973,0.0,3.55,Mixed/Other,0.0,0.00356,1.0,0
48113000901,2020,1.1666666666666667,2.75,4.027583333333333,"Census Tract 9.01, Dallas County, Texas",2659,1.5,16.0,74.8,2659.0,4.8,98.5,30.5,0.0,0.0,28.2,490,844,48,113,901,1.0342233922527264,0.0,0.0,Majority White,0.0,0.00181,1.0,0
48113000901,2021,1.1666666666666667,2.75,4.027583333333333,"Census Tract 9.01, Dallas County, Texas",2447,1.6,20.2,71.0,2447.0,2.0,99.8,33.2,0.0,0.0,25.0,529,917,48,113,901,1.1238250919493258,0.0,0.0,Majority White,0.0,0.00082,1.0,0
48113000901,2022,1.5833333333333333,2.75,4.027583333333333,Census Tract 9.01; Dallas County; Texas,2426,1.7,1.3,2.7,2426.0,4.4,99.9,33.4,0.0,0.0,28.1,532,940,48,113,901,1.133553173948887,0.0,0.0,Mixed/Other,0.0,0.00181,1.0,0
48113000901,2023,2.1666666666666665,2.75,4.027583333333333,Census Tract 9.01; Dallas County; Texas,2285,2.1,3.1,10.5,2285.0,4.9,100.0,32.9,0.0,0.0,26.1,522,971,48,113,901,1.2035010940919038,0.0,0.0,Mixed/Other,0.0,0.00214,1.0,0
48113000902,2020,3.0833333333333335,4.583333333333333,5.66675,"Census Tract 9.02, Dallas County, Texas",2243,14.7,35.7,41.6,2243.0,21.4,86.0,26.9,75.4,23.4,16.4,325,614,48,113,902,2.043394263635012,12.37,20.12,Mixed/Other,0.88,0.00954,1.0,0
48113000902,2021,3.4166666666666665,4.583333333333333,5.66675,"Census Tract 9.02, Dallas County, Texas",2223,15.6,30.7,48.4,2223.0,15.4,88.5,25.4,79.5,19.6,25.8,335,784,48,113,902,2.061778377567851,20.51,17.35,Mixed/Other,0.9,0.00693,1.0,0
48113000902,2022,6.916666666666667,4.583333333333333,5.66675,Census Tract 9.02; Dallas County; Texas,2575,16.5,10.1,6.5,2575.0,15.5,90.6,26.3,100.0,30.3,22.3,380,897,48,113,902,1.779935275080906,22.3,27.45,Mixed/Other,1.1,0.00602,1.0,0
48113000902,2023,4.833333333333333,4.583333333333333,5.66675,Census Tract 9.02; Dallas County; Texas,2703,15.1,0.7,22.5,2703.0,12.3,92.5,25.7,100.0,30.4,22.3,417,907,48,113,902,1.695646812183993,22.3,28.12,Mixed/Other,1.08,0.00455,1.0,0
48113001001,2020,0.25,0.2916666666666667,0.4444166666666667,"Census Tract 10.01, Dallas County, Texas",1300,3.8,14.6,72.7,1300.0,12.9,93.3,26.9,0.0,0.0,69.1,161,228,48,113,1001,0.2243589743589744,0.0,0.0,Majority White,0.0,0.00992,1.0,1
48113001001,2021,0.25,0.2916666666666667,0.4444166666666667,"Census Tract 10.01, Dallas County, Texas",1434,4.0,9.1,79.9,1434.0,12.3,95.4,27.9,0.0,0.0,69.2,177,278,48,113,1001,0.20339377033937703,0.0,0.0,Majority White,0.0,0.00858,1.0,1
48113001001,2022,0.16666666666666666,0.2916666666666667,0.4444166666666667,Census Tract 10.01; Dallas County; Texas,1454,2.5,2.1,0.2,1454.0,13.8,98.2,27.7,0.0,0.0,63.9,182,280,48,113,1001,0.20059605685465384,0.0,0.0,Mixed/Other,0.0,0.00949,1.0,1
48113001001,2023,0.4166666666666667,0.2916666666666667,0.4444166666666667,Census Tract 10.01; Dallas County; Texas,1656,3.1,0.0,6.7,1656.0,8.8,98.9,27.6,0.0,0.0,46.7,233,404,48,113,1001,0.17612721417069246,0.0,0.0,Mixed/Other,0.0,0.00531,1.0,0
48113001002,2020,0.3333333333333333,0.375,0.639,"Census Tract 10.02, Dallas County, Texas",2213,0.7,27.7,55.1,2213.0,12.7,89.7,13.5,0.0,0.0,56.8,129,321,48,113,1002,0.16945323090826933,0.0,0.0,Majority White,0.0,0.00574,1.0,1
48113001002,2021,0.25,0.375,0.639,"Census Tract 10.02, Dallas County, Texas",2174,1.3,24.7,56.8,2174.0,12.3,92.8,11.5,0.0,0.0,60.1,109,324,48,113,1002,0.17249310027598896,0.0,0.0,Majority White,0.0,0.00566,1.0,1
48113001002,2022,0.6666666666666666,0.375,0.639,Census Tract 10.02; Dallas County; Texas,2106,1.0,16.4,2.2,2106.0,12.5,93.2,7.7,0.0,0.0,55.0,74,407,48,113,1002,0.17806267806267806,0.0,0.0,Mixed/Other,0.0,0.00594,1.0,1
